data,price,temp,dew,humidity,windspeed,cloudcover,Biomass,Fossil Brown coal/Lignite,Fossil Gas,Fossil Hard coal,Fossil Oil,Geothermal,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Other,Other renewable,Solar,Waste,Wind Offshore,Wind Onshore
2022-11-17 11:00:00+01:00,86.78,3.9,1.0,81.3,30.3,99.9,4363.75,11501.75,4782.75,8457.0,374.25,28.0,537.0,1187.5,37.5,3939.25,196.75,120.75,5248.5,735.75,2048.5,33308.0
2022-11-17 12:00:00+01:00,112.44,3.9,1.0,81.3,30.3,99.9,4354.0,11938.0,4922.5,8431.25,38.5,27.75,665.5,1193.75,80.25,3936.75,205.0,125.0,5855.0,729.25,2143.25,32305.0
2022-11-17 13:00:00+01:00,119.83,3.9,1.0,81.3,30.3,99.9,4378.75,11904.0,5243.0,8676.25,8.0,28.0,1139.25,1187.5,31.75,3935.0,204.5,124.25,5722.75,759.0,2278.75,30847.25
2022-11-17 14:00:00+01:00,143.17,3.9,1.0,81.3,30.3,99.9,4402.25,12231.25,5237.0,9064.75,8.0,27.75,1745.25,1150.75,68.25,3932.75,204.75,124.75,4103.0,762.0,2848.0,28977.75
2022-11-17 15:00:00+01:00,153.4,3.9,1.0,81.3,30.3,99.9,4486.25,12579.75,5380.5,9699.25,8.0,27.25,1853.5,1148.0,95.0,3928.25,205.0,125.0,1662.5,515.25,3332.25,27219.75
2022-11-17 16:00:00+01:00,152.65,3.9,1.0,81.3,30.3,99.9,4639.0,12436.25,5730.5,10353.25,8.0,27.0,3514.5,1156.75,147.25,3926.0,207.25,125.5,114.25,671.75,3559.5,25903.5
2022-11-17 17:00:00+01:00,194.93,3.9,1.0,81.3,30.3,99.9,4719.5,12283.5,5988.75,10906.75,8.0,27.25,6615.0,1120.5,175.0,3928.25,209.0,126.0,0.0,739.25,3465.75,24848.25
2022-11-17 18:00:00+01:00,181.8,3.9,1.0,81.3,30.3,99.9,4755.25,12213.5,5884.0,11117.5,8.0,27.0,6363.5,1093.5,246.25,3933.75,209.25,126.5,0.0,759.0,3811.0,23778.0
2022-11-17 19:00:00+01:00,153.63,3.9,1.0,81.3,30.3,99.9,4741.25,12234.75,5686.25,10892.5,8.0,27.0,3850.5,1100.75,213.25,3937.5,210.0,127.0,0.0,754.75,3682.75,22849.25
2022-11-17 20:00:00+01:00,136.68,3.9,1.0,81.3,30.3,99.9,4639.5,12175.25,5342.25,10830.0,8.0,28.0,1746.75,1087.0,144.5,3936.5,210.5,127.0,0.0,760.0,4144.5,21584.75
2022-11-17 21:00:00+01:00,146.84,3.9,1.0,81.3,30.3,99.9,4504.5,12402.25,5215.25,10165.5,8.0,28.0,804.5,1077.25,165.25,3939.0,207.25,126.0,0.0,764.25,3832.75,20669.75
2022-11-17 22:00:00+01:00,149.8,3.9,1.0,81.3,30.3,99.9,4425.0,12243.75,5046.75,9122.5,8.0,28.25,714.25,1077.25,198.25,3939.5,201.5,123.0,0.0,772.0,4423.5,18492.75
2022-11-17 23:00:00+01:00,128.91,3.9,1.0,81.3,30.3,99.9,4373.25,12342.75,4929.5,8352.75,8.0,28.25,332.75,1069.25,161.75,3941.0,184.0,114.5,0.0,766.5,4198.25,17346.5
2022-11-18 00:00:00+01:00,113.02,-0.9,-3.7,81.3,28.3,57.7,4293.25,13301.0,4380.25,7243.5,8.0,28.0,90.75,1070.25,180.75,3939.0,172.25,110.25,0.0,775.25,5073.75,15803.75
2022-11-18 01:00:00+01:00,119.67,-0.9,-3.7,81.3,28.3,57.7,4285.5,13456.0,4794.0,6918.0,8.0,28.0,276.5,1085.0,69.75,3942.75,179.0,113.25,0.0,768.0,5432.0,14879.75
2022-11-18 02:00:00+01:00,126.83,-0.9,-3.7,81.3,28.3,57.7,4273.0,13591.0,4577.5,6653.75,8.0,28.25,169.5,1100.25,27.5,3943.5,172.75,110.5,0.0,772.25,5266.25,14635.25
2022-11-18 03:00:00+01:00,115.82,-0.9,-3.7,81.3,28.3,57.7,4258.75,13723.75,4669.25,6694.25,8.0,28.0,167.5,1122.5,61.25,3943.75,179.5,113.5,0.0,762.75,5191.5,14183.25
2022-11-18 04:00:00+01:00,120.05,-0.9,-3.7,81.3,28.3,57.7,4286.5,13856.25,5053.25,6915.25,8.0,28.0,165.5,1137.0,41.0,3942.0,187.25,116.25,0.0,746.25,5324.5,14149.0
2022-11-18 05:00:00+01:00,129.97,-0.9,-3.7,81.3,28.3,57.7,4325.75,14044.0,5567.75,8439.75,8.0,28.0,57.5,1114.75,93.25,3943.0,211.75,127.75,0.0,747.75,5181.25,14255.5
2022-11-18 06:00:00+01:00,150.05,-0.9,-3.7,81.3,28.3,57.7,4472.5,14353.0,6129.5,11055.25,8.0,27.0,627.25,1095.25,157.5,3944.0,214.0,129.0,0.0,737.25,4654.25,14733.75
2022-11-18 07:00:00+01:00,227.79,-0.9,-3.7,81.3,28.3,57.7,4670.5,14891.0,6736.25,12101.0,8.0,27.0,3323.75,1105.75,115.75,3940.5,212.0,129.0,22.75,744.25,4649.5,15538.5
2022-11-18 08:00:00+01:00,227.23,-0.9,-3.7,81.3,28.3,57.7,4773.5,14994.75,6894.0,12120.25,8.0,26.25,5003.0,1126.25,146.5,3940.25,253.0,129.0,692.5,762.0,4936.25,15927.0
2022-11-18 09:00:00+01:00,228.56,-0.9,-3.7,81.3,28.3,57.7,4745.25,15022.25,6811.75,12196.25,8.0,27.0,3337.5,1138.5,126.0,3941.0,255.75,129.0,2369.0,771.5,5137.25,16195.0
2022-11-18 10:00:00+01:00,228.56,-0.9,-3.7,81.3,28.3,57.7,4669.0,15011.5,6743.25,12160.5,8.0,27.0,2667.25,1137.25,99.0,3937.5,256.0,129.0,4175.0,772.0,5090.75,15610.0
2022-11-18 11:00:00+01:00,226.43,-0.9,-3.7,81.3,28.3,57.7,4613.25,15081.0,6663.5,12224.25,8.0,27.0,1770.0,1149.0,63.25,3940.5,256.0,129.0,5393.25,778.75,4894.75,15529.25
2022-11-18 12:00:00+01:00,197.37,-0.9,-3.7,81.3,28.3,57.7,4536.5,14997.25,6548.25,12296.25,8.0,27.0,528.5,1177.75,55.25,3941.0,256.0,129.0,5491.25,768.25,5057.5,15311.5
2022-11-18 13:00:00+01:00,194.91,-0.9,-3.7,81.3,28.3,57.7,4523.75,14635.75,6475.75,12408.5,8.0,27.0,1697.75,1178.75,98.0,3942.75,256.0,129.0,4987.25,750.5,4733.0,14346.5
2022-11-18 14:00:00+01:00,206.91,-0.9,-3.7,81.3,28.3,57.7,4550.0,14458.25,6548.75,12455.0,8.0,27.0,2352.75,1176.0,207.0,3945.75,256.0,129.0,3420.75,762.25,4942.5,13285.75
2022-11-18 15:00:00+01:00,214.98,-0.9,-3.7,81.3,28.3,57.7,4601.0,14471.75,6700.75,12516.5,8.0,27.0,3800.5,1190.75,373.25,3944.25,256.0,129.0,1345.0,762.75,4708.75,12368.5
2022-11-18 16:00:00+01:00,202.98,-0.9,-3.7,81.3,28.3,57.7,4733.5,14486.25,6760.25,12404.5,8.0,27.0,5439.25,1202.0,146.25,3944.5,256.0,129.0,101.0,780.75,4946.75,11967.75
2022-11-18 17:00:00+01:00,211.8,-0.9,-3.7,81.3,28.3,57.7,4817.25,14305.75,6866.5,12415.0,8.0,27.0,5723.0,1196.0,203.0,3947.0,256.0,129.0,0.0,771.5,4956.0,11974.5
2022-11-18 18:00:00+01:00,172.76,-0.9,-3.7,81.3,28.3,57.7,4829.0,14544.75,6703.25,12385.25,8.0,27.0,4349.25,1192.25,128.5,3946.75,255.5,129.0,0.0,767.5,5499.5,12271.25
2022-11-18 19:00:00+01:00,158.17,-0.9,-3.7,81.3,28.3,57.7,4796.75,14941.25,6681.25,11886.0,8.0,27.0,1649.75,1202.5,115.25,3945.0,255.0,128.5,0.0,753.5,5179.0,11738.75
2022-11-18 20:00:00+01:00,135.61,-0.9,-3.7,81.3,28.3,57.7,4688.25,15205.75,6061.75,11556.5,8.0,27.0,461.0,1216.5,167.5,3945.0,254.75,128.5,0.0,747.0,4571.75,11716.5
2022-11-18 21:00:00+01:00,118.35,-0.9,-3.7,81.3,28.3,57.7,4568.25,15451.5,5449.25,11305.5,8.0,27.25,360.25,1241.25,128.5,3944.75,212.75,128.0,0.0,756.5,4552.25,11222.0
2022-11-18 22:00:00+01:00,153.33,-0.9,-3.7,81.3,28.3,57.7,4490.0,15456.75,4972.25,11042.75,8.0,28.0,689.25,1270.75,119.25,3945.75,212.0,128.0,0.0,765.5,4822.75,9814.25
2022-11-18 23:00:00+01:00,123.65,-0.9,-3.7,81.3,28.3,57.7,4429.5,14863.25,4226.0,10951.75,8.0,29.0,264.75,1278.5,47.5,3945.0,211.75,128.0,0.0,770.5,4815.75,8721.0
2022-11-19 00:00:00+01:00,144.47,-2.0,-4.0,86.3,19.2,65.7,4381.0,14358.5,4103.25,10968.25,8.0,29.0,182.5,1274.25,14.0,3947.75,210.75,128.0,0.0,746.75,4846.25,8338.0
2022-11-19 01:00:00+01:00,146.48,-2.0,-4.0,86.3,19.2,65.7,4344.5,14080.25,4046.5,10987.0,8.0,29.0,273.25,1285.75,14.0,3949.0,210.25,128.0,0.0,729.5,4931.75,8339.25
2022-11-19 02:00:00+01:00,148.4,-2.0,-4.0,86.3,19.2,65.7,4337.5,13914.25,4029.25,10914.0,8.0,29.0,205.25,1297.0,14.5,3947.75,209.25,127.75,0.0,742.0,4750.0,8105.25
2022-11-19 03:00:00+01:00,140.67,-2.0,-4.0,86.3,19.2,65.7,4334.5,13925.75,4022.0,10999.0,8.0,29.0,289.5,1299.25,13.75,3947.5,209.0,127.75,0.0,732.0,4631.25,7968.25
2022-11-19 04:00:00+01:00,143.98,-2.0,-4.0,86.3,19.2,65.7,4333.25,14037.0,3362.25,11181.0,8.0,29.0,273.5,1307.25,26.0,3946.5,208.75,127.0,0.0,734.25,4796.25,7974.5
2022-11-19 05:00:00+01:00,150.0,-2.0,-4.0,86.3,19.2,65.7,4334.0,14056.75,3230.5,11308.5,8.0,28.5,366.25,1309.5,117.5,3948.5,209.75,127.75,0.0,710.5,4547.0,8002.75
2022-11-19 06:00:00+01:00,138.98,-2.0,-4.0,86.3,19.2,65.7,4406.0,14039.5,3651.25,11512.5,8.0,28.0,103.75,1308.5,45.25,3956.0,210.5,128.0,0.0,701.75,4867.0,7962.25
2022-11-19 07:00:00+01:00,159.93,-2.0,-4.0,86.3,19.2,65.7,4533.0,14188.0,4063.0,11565.25,8.0,28.0,148.5,1311.5,79.5,3956.5,211.5,128.5,44.25,709.75,4173.0,8079.75
2022-11-19 08:00:00+01:00,205.7,-2.0,-4.0,86.3,19.2,65.7,4634.75,14409.75,4217.75,11663.0,8.0,28.0,342.75,1309.5,216.0,3960.5,211.25,129.0,1252.25,713.25,3557.5,8178.75
2022-11-19 09:00:00+01:00,215.07,-2.0,-4.0,86.3,19.2,65.7,4657.0,14447.75,4413.0,11632.25,8.0,28.0,585.5,1313.0,70.75,3961.5,253.0,129.0,3575.0,717.0,3309.5,7805.75
2022-11-19 10:00:00+01:00,180.78,-2.0,-4.0,86.3,19.2,65.7,4612.0,14439.75,4371.0,11757.25,8.0,27.5,808.5,1323.25,44.75,3960.75,253.0,129.0,6226.5,728.5,2696.0,7087.0
2022-11-19 11:00:00+01:00,203.91,-2.0,-4.0,86.3,19.2,65.7,4560.0,14430.75,4369.0,11742.5,8.0,27.0,771.0,1339.0,39.5,3960.25,253.75,129.0,7973.25,735.75,2079.25,5870.25
2022-11-19 12:00:00+01:00,186.74,-2.0,-4.0,86.3,19.2,65.7,4503.25,14396.75,4398.5,11749.75,8.0,27.0,563.0,1344.5,23.5,3959.25,254.0,129.0,8771.5,731.75,1670.5,4897.25
2022-11-19 13:00:00+01:00,192.02,-2.0,-4.0,86.3,19.2,65.7,4497.25,14363.0,4399.5,11775.25,8.0,28.0,540.25,1338.5,30.75,3957.5,253.75,129.0,7713.75,723.75,1383.5,4519.25
2022-11-19 14:00:00+01:00,213.34,-2.0,-4.0,86.3,19.2,65.7,4495.0,14136.75,4450.75,11747.0,8.0,28.0,927.75,1339.25,48.0,3959.25,254.0,129.0,4988.25,727.25,1066.5,4447.0
2022-11-19 15:00:00+01:00,227.11,-2.0,-4.0,86.3,19.2,65.7,4565.25,14135.25,4700.25,11750.75,8.0,28.0,2119.25,1312.5,74.75,3960.25,254.0,129.0,1768.25,718.75,1175.75,4270.0
2022-11-19 16:00:00+01:00,243.39,-2.0,-4.0,86.3,19.2,65.7,4690.75,14625.5,4647.75,11799.75,8.0,28.0,3879.75,1290.5,135.25,3959.25,254.0,129.0,80.0,725.75,1532.25,4426.75
2022-11-19 17:00:00+01:00,281.98,-2.0,-4.0,86.3,19.2,65.7,4807.75,14630.75,4641.75,11839.25,8.0,28.0,6500.75,1235.25,181.5,3959.0,254.0,129.0,0.0,723.5,1463.5,4604.75
2022-11-19 18:00:00+01:00,287.29,-2.0,-4.0,86.3,19.2,65.7,4858.75,14610.25,4631.0,11829.5,8.0,28.0,7124.0,1208.0,155.0,3957.75,254.0,129.0,0.0,732.25,1500.25,4432.25
2022-11-19 19:00:00+01:00,260.7,-2.0,-4.0,86.3,19.2,65.7,4842.25,14619.25,4697.25,11817.75,8.0,28.0,5786.75,1198.5,139.5,3956.0,254.0,129.0,0.0,729.75,1448.0,4134.25
2022-11-19 20:00:00+01:00,240.0,-2.0,-4.0,86.3,19.2,65.7,4770.75,14649.5,4621.25,11819.5,8.0,28.25,1987.75,1195.5,90.5,3956.5,254.25,129.25,0.0,724.25,1346.5,4038.75
2022-11-19 21:00:00+01:00,232.09,-2.0,-4.0,86.3,19.2,65.7,4671.25,14115.25,4487.5,11810.25,8.0,28.75,1758.0,1192.75,150.75,3956.25,255.0,129.5,0.0,724.5,1085.0,3953.5
2022-11-19 22:00:00+01:00,219.05,-2.0,-4.0,86.3,19.2,65.7,4559.0,14024.25,4262.5,11700.25,8.0,29.0,982.75,1192.25,120.0,3956.0,254.5,129.0,0.0,727.0,880.75,3788.25
2022-11-19 23:00:00+01:00,204.82,-2.0,-4.0,86.3,19.2,65.7,4475.5,14215.0,3960.0,11477.5,8.0,29.0,664.5,1183.5,92.25,3952.25,254.0,129.0,0.0,733.75,825.25,3645.5
2022-11-20 00:00:00+01:00,200.74,-0.4,-2.0,88.8,15.1,73.1,4417.25,14273.5,3605.5,10985.0,8.0,29.75,118.25,1175.75,67.25,3952.25,213.5,129.5,0.0,760.0,758.25,3762.5
2022-11-20 01:00:00+01:00,183.92,-0.4,-2.0,88.8,15.1,73.1,4395.75,14215.75,3487.0,11002.0,8.0,29.5,113.25,1174.5,29.5,3950.0,213.0,129.0,0.0,753.25,711.0,3799.5
2022-11-20 02:00:00+01:00,187.42,-0.4,-2.0,88.8,15.1,73.1,4391.0,14179.75,3375.25,10889.25,8.0,29.0,9.75,1170.75,36.25,3948.0,213.0,129.0,0.0,748.75,703.25,3704.5
2022-11-20 03:00:00+01:00,180.0,-0.4,-2.0,88.8,15.1,73.1,4373.75,14080.25,3270.75,10877.25,8.0,29.0,296.5,1156.5,31.5,3947.75,213.0,129.0,0.0,738.5,668.75,3934.25
2022-11-20 04:00:00+01:00,170.59,-0.4,-2.0,88.8,15.1,73.1,4377.0,14128.75,3341.5,10846.75,8.0,29.0,205.0,1151.75,30.0,3943.0,213.0,129.0,0.0,746.0,725.25,4154.75
2022-11-20 05:00:00+01:00,175.88,-0.4,-2.0,88.8,15.1,73.1,4394.75,14151.25,3383.75,10875.25,8.0,29.0,223.75,1152.0,22.25,3941.75,212.25,129.0,0.0,736.5,979.25,4227.5
2022-11-20 06:00:00+01:00,180.08,-0.4,-2.0,88.8,15.1,73.1,4466.5,14232.5,3457.25,10933.75,8.0,26.0,186.5,1154.5,42.0,3940.75,212.0,129.0,0.0,729.5,1099.0,4187.75
2022-11-20 07:00:00+01:00,194.19,-0.4,-2.0,88.8,15.1,73.1,4569.25,14209.0,3472.5,11052.75,8.0,24.0,5.5,1157.25,43.25,3940.5,212.0,129.0,35.25,733.25,1113.0,4153.25
2022-11-20 08:00:00+01:00,200.03,-0.4,-2.0,88.8,15.1,73.1,4628.5,14174.75,3476.0,11235.75,8.0,23.5,22.5,1161.5,19.5,3939.25,212.25,129.0,1059.75,728.5,1032.0,4673.0
2022-11-20 09:00:00+01:00,215.03,-0.4,-2.0,88.8,15.1,73.1,4634.5,14202.0,3452.25,11275.5,8.0,23.0,93.25,1182.25,24.75,3939.0,212.5,129.0,3330.25,735.75,924.75,4862.25
2022-11-20 10:00:00+01:00,212.03,-0.4,-2.0,88.8,15.1,73.1,4589.5,14197.0,3454.0,11301.0,8.0,23.0,41.75,1193.0,25.25,3938.5,213.0,129.0,5633.25,741.75,1059.5,4981.0
2022-11-20 11:00:00+01:00,217.99,-0.4,-2.0,88.8,15.1,73.1,4526.75,14189.5,3416.75,11283.5,8.0,22.5,66.75,1194.75,62.5,3938.5,213.0,129.0,7056.75,760.25,1155.5,5102.0
2022-11-20 12:00:00+01:00,210.05,-0.4,-2.0,88.8,15.1,73.1,4466.5,14152.75,3446.25,11281.25,8.0,23.0,109.75,1185.0,70.0,3936.25,212.5,129.0,7558.25,759.5,1196.75,5244.75
2022-11-20 13:00:00+01:00,198.85,-0.4,-2.0,88.8,15.1,73.1,4455.0,14158.25,3462.75,11227.5,8.0,23.0,86.75,1162.0,77.25,3934.5,212.25,129.0,6452.5,768.0,1252.25,5351.0
2022-11-20 14:00:00+01:00,205.15,-0.4,-2.0,88.8,15.1,73.1,4451.75,14155.25,3471.75,11274.5,8.0,23.0,317.75,1167.75,105.75,3933.5,212.0,129.0,4133.25,771.5,1178.25,5180.0
2022-11-20 15:00:00+01:00,224.6,-0.4,-2.0,88.8,15.1,73.1,4488.5,14197.0,3432.75,11320.25,8.0,23.0,620.25,1156.5,94.25,3933.25,212.0,129.0,1394.25,771.5,1047.5,5319.25
2022-11-20 16:00:00+01:00,241.95,-0.4,-2.0,88.8,15.1,73.1,4634.0,14198.5,3442.75,11321.25,8.0,23.0,1729.0,1165.5,87.5,3936.5,212.0,129.0,58.5,768.0,1026.0,6095.75
2022-11-20 17:00:00+01:00,267.37,-0.4,-2.0,88.8,15.1,73.1,4741.0,14183.5,3560.75,11349.5,8.0,23.0,5143.0,1146.25,70.25,3936.25,212.0,129.0,0.0,760.75,1024.25,7491.25
2022-11-20 18:00:00+01:00,273.0,-0.4,-2.0,88.8,15.1,73.1,4792.5,14206.5,3497.5,11372.5,8.0,23.0,5563.5,1119.5,43.75,3937.75,212.0,129.0,0.0,759.75,736.0,8707.5
2022-11-20 19:00:00+01:00,266.44,-0.4,-2.0,88.8,15.1,73.1,4782.0,14204.0,3562.75,11451.5,8.0,24.0,4455.0,1128.0,66.5,3936.25,212.0,129.0,0.0,762.75,618.0,9656.5
2022-11-20 20:00:00+01:00,244.9,-0.4,-2.0,88.8,15.1,73.1,4674.0,14224.75,3454.75,11307.25,8.0,24.0,1439.5,1109.75,40.25,3936.75,212.0,129.0,0.0,764.5,523.0,9941.75
2022-11-20 21:00:00+01:00,215.1,-0.4,-2.0,88.8,15.1,73.1,4576.5,14310.75,3346.25,10615.5,8.0,24.0,195.0,1087.5,135.5,3935.75,212.0,129.0,0.0,759.75,612.0,10226.5
2022-11-20 22:00:00+01:00,212.03,-0.4,-2.0,88.8,15.1,73.1,4499.75,14365.5,3264.5,9989.5,8.0,25.0,84.75,1089.5,115.25,3936.75,212.75,129.0,0.0,762.75,550.25,10215.5
2022-11-20 23:00:00+01:00,169.45,-0.4,-2.0,88.8,15.1,73.1,4435.5,14289.0,3134.0,9387.75,8.0,25.0,43.75,1098.75,78.0,3936.75,211.0,128.5,0.0,765.5,454.75,10137.25
2022-11-21 00:00:00+01:00,139.35,-1.9,-3.0,92.5,11.1,59.4,4424.5,14290.25,3107.75,8972.5,8.0,25.0,150.25,1089.75,106.5,3936.5,248.0,126.0,0.0,765.5,229.0,10039.0
2022-11-21 01:00:00+01:00,140.38,-1.9,-3.0,92.5,11.1,59.4,4404.75,14302.75,3109.0,8959.5,8.0,25.0,160.25,1083.75,42.5,3936.25,248.0,126.0,0.0,766.25,85.5,9840.0
2022-11-21 02:00:00+01:00,149.49,-1.9,-3.0,92.5,11.1,59.4,4389.0,14308.75,3064.75,8757.5,8.0,25.0,160.5,1093.75,50.75,3936.5,243.25,123.25,0.0,764.0,18.75,9075.5
2022-11-21 03:00:00+01:00,144.98,-1.9,-3.0,92.5,11.1,59.4,4385.5,14301.0,3225.25,8925.5,8.0,24.5,167.25,1089.25,88.75,3935.75,235.5,120.0,0.0,759.25,103.5,8371.0
2022-11-21 04:00:00+01:00,154.8,-1.9,-3.0,92.5,11.1,59.4,4401.25,14312.25,3496.0,9580.25,8.0,24.0,203.75,1079.5,107.5,3935.75,252.75,127.75,0.0,749.5,231.75,7585.0
2022-11-21 05:00:00+01:00,167.52,-1.9,-3.0,92.5,11.1,59.4,4445.0,14431.25,4409.5,10248.25,8.0,23.25,218.25,1077.5,77.0,3934.25,255.25,129.0,0.0,745.5,259.25,7305.0
2022-11-21 06:00:00+01:00,270.4,-1.9,-3.0,92.5,11.1,59.4,4579.0,14879.75,6444.25,10854.0,8.0,23.0,1965.75,1071.75,138.0,3932.75,297.0,129.0,0.0,741.75,327.25,7383.0
2022-11-21 07:00:00+01:00,316.94,-1.9,-3.0,92.5,11.1,59.4,4716.75,14926.5,9345.25,11148.75,8.0,23.0,5985.25,1085.0,186.5,3932.75,297.0,129.25,28.0,747.0,520.0,7314.25
2022-11-21 08:00:00+01:00,324.05,-1.9,-3.0,92.5,11.1,59.4,4781.5,15009.25,10989.0,11144.5,10.5,23.0,6813.0,1091.5,363.5,3932.25,300.0,130.25,1174.5,744.75,824.5,6697.5
2022-11-21 09:00:00+01:00,308.15,-1.9,-3.0,92.5,11.1,59.4,4724.75,14994.25,10553.75,11168.75,114.75,24.0,6122.5,1111.75,421.0,3931.25,315.5,137.5,4011.75,730.75,1016.25,5944.25
2022-11-21 10:00:00+01:00,296.18,-1.9,-3.0,92.5,11.1,59.4,4633.0,14928.75,10431.25,11390.25,228.75,24.75,3173.75,1144.75,346.25,3930.25,318.75,138.75,6972.0,759.5,1140.5,5165.25
2022-11-21 11:00:00+01:00,307.53,-1.9,-3.0,92.5,11.1,59.4,4547.75,14939.5,10388.75,11410.0,238.5,25.0,1662.5,1144.25,353.0,3928.5,307.75,134.25,9007.25,764.5,1269.25,4523.75
2022-11-21 12:00:00+01:00,299.82,-1.9,-3.0,92.5,11.1,59.4,4493.25,14909.5,10140.75,11177.25,238.0,25.0,1330.0,1143.5,418.5,3927.5,312.5,136.5,9739.5,746.25,1267.75,4042.5
2022-11-21 13:00:00+01:00,302.32,-1.9,-3.0,92.5,11.1,59.4,4508.5,14972.25,10395.0,11015.75,238.0,25.0,1452.75,1137.0,342.25,3926.25,317.5,138.75,8680.75,786.0,1562.25,3557.25
2022-11-21 14:00:00+01:00,332.02,-1.9,-3.0,92.5,11.1,59.4,4527.75,14914.75,10393.25,11119.25,238.0,25.0,3809.0,1154.75,270.5,3926.0,324.25,141.75,5835.0,792.5,1868.25,3355.75
2022-11-21 15:00:00+01:00,333.69,-1.9,-3.0,92.5,11.1,59.4,4556.5,14934.75,10538.5,11099.5,247.0,25.0,4293.25,1161.0,195.5,3926.25,345.0,151.0,2065.25,794.5,2339.75,4171.5
2022-11-21 16:00:00+01:00,334.68,-1.9,-3.0,92.5,11.1,59.4,4637.5,14950.75,10539.5,11132.25,238.25,26.0,4359.0,1179.25,179.0,3925.0,345.0,151.0,75.0,800.75,2888.0,6662.5
2022-11-21 17:00:00+01:00,335.39,-1.9,-3.0,92.5,11.1,59.4,4688.25,14946.0,10664.75,11132.25,143.5,26.0,4199.25,1176.0,158.0,3926.5,344.75,151.0,0.0,805.5,3516.5,9296.25
2022-11-21 18:00:00+01:00,315.41,-1.9,-3.0,92.5,11.1,59.4,4730.0,14940.75,10560.25,11100.0,8.0,26.0,3036.5,1185.0,180.0,3928.25,342.75,150.0,0.0,801.0,3971.5,12372.0
2022-11-21 19:00:00+01:00,291.43,-1.9,-3.0,92.5,11.1,59.4,4702.0,14917.75,8680.0,10935.5,8.0,24.75,1400.0,1189.25,104.25,3932.75,341.0,149.0,0.0,787.25,4366.5,14420.5
2022-11-21 20:00:00+01:00,252.17,-1.9,-3.0,92.5,11.1,59.4,4581.25,14468.5,7010.5,10618.25,8.0,24.0,466.25,1195.5,32.75,3923.25,334.5,146.5,0.0,764.25,4745.25,16013.5
2022-11-21 21:00:00+01:00,220.0,-1.9,-3.0,92.5,11.1,59.4,4491.75,14332.5,4821.5,10124.5,8.0,24.0,563.0,1190.25,31.25,3924.0,292.0,146.0,0.0,760.0,4863.75,16923.5
2022-11-21 22:00:00+01:00,199.93,-1.9,-3.0,92.5,11.1,59.4,4442.75,14226.25,4681.25,9169.75,8.0,25.0,404.0,1196.25,25.5,3906.75,276.75,138.75,0.0,762.75,5311.25,17327.5
2022-11-21 23:00:00+01:00,155.03,-1.9,-3.0,92.5,11.1,59.4,4392.25,14121.25,4613.0,7181.25,8.0,26.0,240.25,1200.0,25.0,3913.0,268.25,134.75,0.0,763.0,5798.25,17428.25
2022-11-22 00:00:00+01:00,113.67,-0.3,-1.3,93.0,20.7,96.2,4341.5,13824.0,3667.0,5934.75,8.0,26.0,175.5,1221.5,20.75,3906.0,255.25,127.5,0.0,765.0,5844.0,17580.0
2022-11-22 01:00:00+01:00,112.45,-0.3,-1.3,93.0,20.7,96.2,4319.75,13698.5,3436.0,5314.5,8.0,26.0,220.0,1228.0,21.0,3905.75,248.0,124.5,0.0,760.75,5973.75,17594.5
2022-11-22 02:00:00+01:00,99.97,-0.3,-1.3,93.0,20.7,96.2,4301.0,13601.5,3469.0,5326.5,8.0,26.0,190.25,1218.0,29.75,3905.0,248.0,124.0,0.0,769.25,5659.0,18234.75
2022-11-22 03:00:00+01:00,82.15,-0.3,-1.3,93.0,20.7,96.2,4294.0,13438.75,3491.5,4923.5,8.0,25.5,163.25,1208.25,19.5,3902.25,248.0,124.25,0.0,756.5,6041.25,18655.25
2022-11-22 04:00:00+01:00,87.9,-0.3,-1.3,93.0,20.7,96.2,4308.75,13452.5,3543.0,4878.5,8.0,25.0,192.0,1221.0,32.75,3899.25,248.0,124.0,0.0,737.0,6515.75,18540.0
2022-11-22 05:00:00+01:00,103.72,-0.3,-1.3,93.0,20.7,96.2,4357.25,13875.75,4241.5,5858.0,8.0,24.25,138.25,1242.0,37.25,3899.75,249.75,125.0,0.0,746.0,6479.25,17665.0
2022-11-22 06:00:00+01:00,152.18,-0.3,-1.3,93.0,20.7,96.2,4475.5,14320.75,4923.5,9356.0,8.0,23.25,700.0,1258.75,47.5,3902.25,273.25,136.5,0.0,746.75,6621.25,16740.5
2022-11-22 07:00:00+01:00,229.91,-0.3,-1.3,93.0,20.7,96.2,4625.0,14344.75,6392.75,10253.75,8.0,23.0,2927.75,1274.5,57.25,3917.25,321.0,139.0,18.25,738.5,6485.25,15615.0
2022-11-22 08:00:00+01:00,248.97,-0.3,-1.3,93.0,20.7,96.2,4680.0,14272.0,7174.25,10224.75,8.25,23.0,4064.5,1269.25,163.25,3916.25,327.25,141.75,650.0,757.25,5700.5,15136.75
2022-11-22 09:00:00+01:00,236.51,-0.3,-1.3,93.0,20.7,96.2,4636.25,14172.75,7166.5,10295.25,169.5,23.0,3147.25,1256.75,141.75,3916.75,328.0,142.0,2605.25,763.0,5125.25,14460.25
2022-11-22 10:00:00+01:00,242.2,-0.3,-1.3,93.0,20.7,96.2,4583.0,14289.75,7070.5,10404.75,395.0,22.75,1161.25,1266.0,80.75,3917.5,336.5,146.5,4915.5,775.0,4940.0,13771.75
